date,US_AK,US_AL,US_AR,US_AZ,US_CA,US_CO,US_CT,US_DC,US_DE,US_FL,US_GA,US_HI,US_IA,US_ID,US_IL,US_IN,US_KS,US_KY,US_LA,US_MA,US_MD,US_ME,US_MI,US_MN,US_MO,US_MS,US_MT,US_NC,US_ND,US_NE,US_NH,US_NJ,US_NM,US_NV,US_NY,US_OH,US_OK,US_OR,US_PA,US_PR,US_RI,US_SC,US_SD,US_TN,US_TX,US_UT,US_VA,US_VT,US_WA,US_WI,US_WV,US_WY
2020-03-22,0.8181231657692372,1.1577500491631258,0.9551162652383166,1.0017020304369733,1.0430982659957138,2.7429754150544263,5.125824759629389,5.013031942963999,2.607753882770348,1.5420012423102796,2.076503879469327,0.5327659736586551,0.8559929379119888,1.5403458306694986,2.762208212070175,1.9552811240060926,0.8256596215260286,0.6460099335206199,8.018470883923074,5.646576334110767,1.792496411309004,1.1706709274677778,8.763216871316127,0.7601060722644658,1.260468519063401,1.8270783971685505,0.5871942324394537,0.7986107430251091,0.8542496036944718,0.5470783114876626,1.4660281535243878,12.160889503172205,0.811626531878789,1.8833139845929199,20.328096948270286,1.08049498963379,0.9311210788825945,0.7470173394535764,2.56360886869935,0.4171661955253171,3.380877257268185,1.2217878799884008,0.8704090295037067,1.7070380252858794,0.7207809892443424,1.5103737611513586,0.9192868319083519,2.5248978018242045,3.6311249512169765,1.495744502247358,0.5515056142914735,1.1360273597835808
2020-03-23,0.8181231657692372,1.2994147463192676,1.0346330370344792,1.113015606138869,1.1620979751388645,3.011564326031928,5.8777601854255295,5.631281819492886,2.9628492270974505,1.7413825138681458,2.3355579119500915,0.5327659736586551,0.9637431583294274,1.7453246506928022,3.1095817259775176,2.2284900278182453,0.9260393864257874,0.7296150871727082,9.09945534982865,6.416268789096235,2.0698737934829747,1.2629074519516024,9.16332575229162,0.8056110835856157,1.4235228441505607,2.018887409423053,0.5871942324394537,0.8931160701360258,0.9416825944741704,0.6251438805234261,1.623884613789001,13.737034347274808,0.9216223281531695,2.095633574200636,22.30195656604093,1.2073433592135145,1.0482221417189834,0.8214890153578777,2.9597522337953177,0.4795657388544396,3.9268785661782064,1.3688875285167115,1.0193479877137892,1.8795806995215463,0.8208368221344493,1.6616094762185254,1.0505080869505246,2.7671589814225923,3.6311249512169765,1.636112414130636,0.6301505428457522,1.2640275488047268
2020-03-24,0.8181231657692372,1.4489523254462466,1.1152222325037153,1.22586214134535,1.2847247417602286,3.2824728171951807,6.681757798913252,6.282231734667762,3.349281795422401,1.949193945790502,2.6114626962953893,0.5327659736586551,1.0778179693436833,1.9597605616029783,3.4760685070835122,2.5157855561620748,1.0299086920324003,0.8183428155215856,10.242227623168706,7.233676890943115,2.372797830174801,1.353360577471109,9.528369499159384,0.8515262838495283,1.5943276774420938,2.216659810895275,0.5871942324394537,0.9910244632050164,1.0299902954704558,0.7105658605732018,1.7857848149624223,15.37445441506527,1.041035141460072,2.3101863990296496,24.282652578120846,1.3381818715085154,1.171309966459073,0.8961774632765481,3.3861411689708882,0.4928449428331876,4.531443659037681,1.5208208398887173,1.1920797523509705,2.0539969735147166,0.9271651424909706,1.8135606605647092,1.1928721294637086,3.010203432236875,3.6311249512169765,1.7769378124929576,0.7131233376636775,1.3976778264263245
2020-03-25,0.8181231657692372,1.6058851060649328,1.1964607854263722,1.3393218603536658,1.4095562197660767,3.55266798613317,7.53052922249116,6.961369856612371,3.7627116665611613,2.162861642835514,2.897220136277828,0.5327659736586551,1.1971864905491079,2.0916129844707094,3.858481854577546,2.81421589310968,1.1362287444360228,0.9125482136040001,11.426889396349804,8.09555103592999,2.700486676719366,1.4418998114191524,9.85590184396892,0.898007441009151,1.7696287682882135,2.420485652764678,0.5871942324394537,1.0909991048290344,1.1189064905304538,0.8026191844323237,1.9495993402894822,17.06123915551545,1.1701308311213663,2.5253118482743804,26.247537319946755,1.4723953062763486,1.2990899158411884,0.9703274774821078,3.840305531984952,0.4928449428331876,5.197110569821365,1.6755964607891716,1.3940178552146745,2.226342426723278,1.0394528342458906,1.9655027883377416,1.3452015176418177,3.2498844243005522,3.6311249512169765,1.9170895494465774,0.7996641443630822,1.535180437184594
2020-03-26,0.8181231657692372,1.770024374899622,1.2770499808956086,1.453005308586975,1.5367258009396985,3.8187371761566804,8.423145948077005,7.666633633611858,4.2035578673866745,2.3800001777721076,3.1890379829141065,0.5327659736586551,1.3217837114696698,2.0916129844707094,4.253073116780362,3.121104318004545,1.2444347624817895,1.010593898750503,12.634903691006448,8.997975683386052,3.0521584884515547,1.52739421786714,10.08987597440433,0.9460670467586448,1.9468265673532914,2.6291942696982544,0.5871942324394537,1.1933380116265935,1.206986006252847,0.9004881514955417,2.1143387638031315,18.777857689154214,1.3092312268424726,2.7375932629210493,28.176150010438572,1.6090545553957745,1.4289053642705618,1.0424496244564705,4.318642652281051,0.4928449428331876,5.927254343708459,1.8296542682852925,1.627935895930532,2.391960927942082,1.156473865003019,2.115642658053503,1.5065865661244646,3.4835756953015076,3.6311249512169765,2.0543354931596784,0.8889470342676983,1.6747889900575776
2020-03-27,0.8181231657692372,1.9398781176142668,1.3563109452101207,1.565839414392068,1.6651955773043738,4.077154830655956,9.361292437235935,8.393812022581718,4.678405105902308,2.59825301262633,3.485665983439489,0.5327659736586551,1.4517396530574322,2.0916129844707094,4.660036548313223,3.4330317896165687,1.3536190621708069,1.1117104983814736,13.819940783927958,9.935265080496524,3.427017030927137,1.6091478362436307,10.08987597440433,0.9957154856282062,2.1231674779336625,2.8417450702888853,0.5871942324394537,1.2970279270947471,1.2942668735166174,1.004399345264314,2.2783253632114167,20.50399445639447,1.4580005063220824,2.9439861898260906,30.045576041509264,1.7473836880304032,1.5582119379381207,1.1122572057290188,4.817014357986618,0.4928449428331876,6.725574030215361,1.9805224371863523,1.8935665395948684,2.550492334425981,1.2771770593911607,2.263726685663734,1.6769105605635237,3.683545758214888,3.6311249512169765,2.1869663534907784,0.9799808929660033,1.8147570940233169
2020-03-28,0.8181231657692372,2.1130520345233545,1.4332598034404829,1.6767759649185114,1.793349859619808,4.323989979670188,10.318789692179852,9.133795420114659,5.176478405375277,2.814284126039846,3.785156841512441,0.5327659736586551,1.586617816401895,2.0916129844707094,5.075579558951589,3.7471338238500356,1.4631260939483193,1.214911637394835,14.965092202741141,10.898467011561946,3.8227647360811385,1.6845943119414355,10.08987597440433,1.0468748736413613,2.2959027173059123,3.0549362348223585,0.5871942324394537,1.4011464188428586,1.383601408245418,1.114080865536891,2.439128592117023,22.210868283715357,1.6161868028342143,3.1445192602102923,31.82787581324523,1.8873274599135674,1.6856401650583934,1.1787922288491528,5.329887895078201,0.4928449428331876,7.592906640546516,2.1300244450920687,2.193081882300044,2.700543236744336,1.4005356406937712,2.406630353430956,1.8551265046008132,3.683545758214888,3.6311249512169765,2.3132879222702316,1.072336237546338,1.954211553570833
2020-03-29,0.8181231657692372,2.2882310299868127,1.5086344617837641,1.7838386853455295,1.9195489781003954,4.556055766351253,11.295218651738885,9.880739929685246,5.699184498879027,3.024134314107792,4.087632263154308,0.5327659736586551,1.727801995921452,2.0916129844707094,5.493518376585454,4.059436822340461,1.5714934780383334,1.320447197483113,16.03301045259911,11.878974873730005,4.237228747267562,1.7528636942462517,10.08987597440433,1.0998411699087105,2.4635158816909235,3.2697383148995445,0.5871942324394537,1.504404919777545,1.4762065985666732,1.2301067238503003,2.593306968895432,23.871800047174908,1.780879656434196,3.3338670670074824,33.49720420568862,2.0295111356998317,1.8076054719415389,1.241187605759395,5.84968193215711,0.4928449428331876,8.52833416241318,2.2729793000921323,2.527384179345964,2.841118954934352,1.5250246929951914,2.54158234997062,2.0390339894966782,3.683545758214888,3.6311249512169765,2.4318271935819973,1.1653192879206362,2.089659586656211
2020-03-30,0.8181231657692372,2.463463101059063,1.5819134665273695,1.884960151908829,2.0415822262253247,4.7710480059571125,12.299354949823178,10.631938452167732,6.246433594940788,3.2246312612622003,4.391559858914507,0.5327659736586551,1.8760351684850387,2.0916129844707094,5.91144331888923,4.366630908647979,1.6789531781294547,1.4284223919905292,17.019713327442563,12.868519247413905,4.668116293014467,1.8142604659080859,10.08987597440433,1.155502251762057,2.6259540173059346,3.4847204973356543,0.5871942324394537,1.6064117509144744,1.5721965371173297,1.3536702599788883,2.739591447197603,25.469791534017652,1.9521630226973548,3.510722117801774,35.03813863008981,2.1755393102256106,1.9227009695401878,1.298352483742274,6.369049846912137,0.4928449428331876,9.528454550274724,2.4083276485333758,2.8953372573920086,2.970766055774535,1.649289074351704,2.6657117415935074,2.228210783932902,3.683545758214888,3.6311249512169765,2.54216187221465,1.2576911510744961,2.12970598538479
2020-03-31,0.8181231657692372,2.637167774056072,1.656146829952518,1.9791791575676974,2.15971264060097,4.96908473022288,13.30604669935508,11.379656418631393,6.819243330251989,3.414490083400517,4.694748920408812,0.5327659736586551,2.034233518303229,2.0916129844707094,6.328013103954238,4.664511055052809,1.7832057280911553,1.5395605626586073,17.068224691307357,13.864862078688786,5.112371943556955,1.8682191589626411,10.08987597440433,1.2137958120202208,2.7789808215299208,3.700933379224415,0.5871942324394537,1.7058755069067548,1.6702021122540345,1.4857533357623083,2.8767990177151073,26.987576591936335,2.128637642034905,3.6736051328525625,36.43986787373615,2.3251533398787747,2.030507584521081,1.3491610468521942,6.881629427962112,0.4928449428331876,10.589055747747503,2.537163576975629,3.2951700227013285,3.0897031973601536,1.7727005194060577,2.779090980884834,2.4230619553529773,3.683545758214888,3.6311249512169765,2.6433719578861576,1.3486589354786995,2.12970598538479
