,cluster,cluster_size,cost,total_points,explained_variance,silhouette,geo_silhouette,health_silhouette,geo_pairwise,health_pairwise,containment_health,avg_infections
75,75,2,0.016179140024242,308,2164785.803439658,0.1573926928885043,-0.221480735083877,-0.6829405324352925,1021.7885687604064,0.02230402553351,54.49490992161447,65.948018399
76,76,2,0.0162356248807227,128,4223.986961777568,0.4515905678479291,0.25762117531428,0.0670243950085276,230.9486240590648,0.0124025272503331,46.61843750000003,17.73451000918088
77,77,11,0.0164607401794788,4094,4330582.001761235,0.2001646524022175,-0.161887246396196,0.0195453565950059,844.2024178227201,0.0133690442142771,52.21214393913748,11.034748253151658
78,78,2,0.0165015844585096,160,34858.4372823354,0.197698549402337,-0.6911152702849913,0.4670613393460178,1274.0408897962006,0.0096809212334414,36.50070422535211,32.74175007067068
79,79,10,0.0166047823040412,2946,2503831.326828392,0.264410029872602,-0.3366515428624598,-0.0354785313703061,1010.4466702933088,0.0136458913875786,58.469892358321246,8.826229353099226
80,80,6,0.0171697218077618,1040,27189308.04515309,0.2650555945216489,-0.1143060002528474,-0.058496276814768,762.3559434446498,0.013380149290326,51.88863959704627,142.43937193818428
81,81,2,0.0173542060971396,146,3649819.75639168,0.1975533920864601,-0.4976308693878409,-0.5343535591500976,1225.7821857297647,0.0559109224524966,64.78043181818182,183.48829962609813
82,82,6,0.0175695915688468,557,1091904.934933455,0.3204372979988527,0.0997430155045975,-0.5703523691655642,419.4716808882879,0.0226410149880578,40.8582371107,74.16040790376772
83,83,11,0.0178271494466462,1688,772859.73830956,0.3470182424418884,-0.1099085692415154,-0.4714898986255884,674.1809195790833,0.0200065527762518,63.20574322091198,18.94024001352846
84,84,4,0.0178572582997528,333,109557.55297381504,0.2283028421438133,-0.2202596576423652,-0.4701276966011938,448.36541425024416,0.0167618430172414,26.87359411421909,13.795165073711804
85,85,2,0.0179092717671059,179,193299.025645661,0.0190674249690271,-0.2627405044809447,-0.5689875967862312,830.8917219012197,0.0130411235709604,27.926276769967288,43.5907048593548
86,86,4,0.0181357433838265,362,220128.3828497238,0.5303557950487138,-0.0927985613463288,-0.7243718708401619,674.3043159437567,0.0305696713576527,30.311306963863352,20.230874396549964
87,87,7,0.0185327117587212,1121,841782.8416583934,0.2148018480927126,-0.4431291254453646,-0.45882406080233,1114.5577278511223,0.0175596997580091,68.87706156766289,27.694010066321717
88,88,2,0.0192300193955526,188,5494035.058009105,0.0103091704122593,-0.5622804160343924,-0.7500269434999642,1518.9616227572706,0.0498030076617263,42.372814764492745,174.02787913138422
89,89,8,0.0195189138518778,1255,42888023.67535407,0.2946051795081605,-0.3106212213311908,-0.2842651386473915,828.2085127098846,0.0178775017393541,46.24483386880343,170.95962156388214
90,90,2,0.0196823761217523,197,32865.47390732831,0.4014511758148136,-0.7765467357953637,-0.453549412810002,3459.617961297789,0.0115405503258508,60.85063612836439,11.317668928310894
91,91,3,0.0197828789936927,410,145675.44622278458,0.1809604758600282,-0.6102381201914001,0.0201271199708826,1303.731436238346,0.0106411981133352,71.20458188405506,10.77049251476558
92,92,3,0.0198745835609563,581,141068.003789708,0.0925832746583777,-0.4109505594867987,-0.0989981520345454,1885.2392637281675,0.0162443454059471,59.54027015432871,18.53152802623443
